nFinIndID	sPeriodType	nTB	nOSB	nVSP	nClientID	nProductMK	nProductGID	nCompanyGroupID	nChannelMK	nChannelGID	nSegmentMK	nSegmentGID	dtDate	nServiceChannelMK	sServiceChannelCd	nAdjTypeID	nPayTermId	nUFIID	nEFIID	nOrgProfitCenterGID	dvalue	nSegmentGID_RB	nSegmentGID_KIB	nIndustryGID
17	M	54	8621	9	877241226	4080000	2058699	4	3080	173099	20401	102199	31.08.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
17	M	70	8635	0	671226526	11040407	2058399	4	3080	173099	20202	102099	31.03.2019	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
17	M	99	-1	-1	993382526	11040407	2058399	4	3080	173099	20402	101799	31.12.2020	1	MASS	9000	0	-1	?	158799	-3	-1	101799	?
11	M	40	8604	1	702204426	4060100	2059099	4	3080	173099	20402	101799	29.02.2020	1	MASS	9001	-1	900241	1029	158799	1	-1	101799	?
10	M	55	8626	8626	661347026	4130300	2059799	6	3080	172799	20201	102299	28.02.2018	1	MASS	-2	-1	900238	125	150599	1	-1	102299	?
10	M	13	8592	-1	31064624026	11040393	2059199	1	3080	172799	20402	101799	31.07.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	55	9055	-1	1194392726	11040407	2058399	4	3080	172799	20401	102199	31.07.2021	1	MASS	9001	-1	-1	?	158799	2	-1	102199	?
10	M	99	-1	-1	31085420026	4060100	2059099	4	3080	173099	20402	101799	31.05.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	101799	?
10	M	99	-1	-1	29023279026	11040407	2058399	4	3080	173099	20402	101799	31.10.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	70	8635	-1	1181993426	4130900	2060699	2	3080	172799	20402	101799	30.04.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	99	-1	-1	993707726	11040407	2058399	4	3080	173099	20402	101799	31.05.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
10	M	13	8592	6	54123066042	4130104	2922399	2	3080	173099	20402	101799	30.04.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	18	8586	-1	29861767026	11040407	2058399	4	3080	173099	20202	102099	29.02.2020	1	MASS	9001	-1	-1	?	158799	12	-1	102099	?
17	M	52	5221	11	55627545042	4130800	2059599	1	3080	173099	20402	101799	31.03.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	99	-1	-1	1026503426	11040407	2058399	4	3080	172799	20402	101799	31.03.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
10	M	52	5221	389	668392226	11040407	2058399	4	3080	172799	20401	102199	31.08.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
13	M	42	6984	-1	31113706026	4130101	2060599	2	3080	172799	20402	101799	30.11.2018	1	MASS	-2	-1	900244	1030	148199	1	-1	101799	?
10	M	16	8597	8597	672362526	11040407	2058399	4	3080	172799	20202	102099	30.11.2019	1	MASS	-2	-1	900238	125	152299	3	-1	102099	?
10	M	70	8635	-1	814408826	11040407	2058399	4	3080	173099	20402	101799	30.09.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
17	M	54	8624	-1	931682126	11040407	2058399	4	3080	173099	20202	102099	30.04.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
10	M	54	6991	6	671078626	11040393	2059199	6	3080	173099	20402	101799	31.08.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	42	8613	5	53650576042	4130104	2922399	2	3080	173099	20402	101799	30.06.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	55	8617	3	987965226	4130200	2058599	2	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
1	M	16	8597	8597	1271985726	11040407	2058399	4	3080	173099	20202	102099	31.08.2018	1	MASS	-2	-1	900225	1034	152299	3015,78	-1	102099	?
1	M	16	8598	8	54471967042	4130800	2059599	1	3080	173099	20402	101799	31.01.2021	1	MASS	60001	-1	10601031	1865	158799	-674,38	-1	101799	?
1	M	38	9038	23	1053008926	4130800	2059599	2	3080	173099	20402	101799	31.05.2021	1	MASS	60001	-1	10601020	1865	148199	674,38	-1	101799	?
17	M	40	8608	1	851654826	11040407	2058399	4	3080	173099	20402	101799	31.03.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	16	8598	-1	939204826	11040407	2058399	4	3080	172799	20401	102199	30.04.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	52	5221	4	31078253026	4130800	2059599	1	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	40	8607	183	670046226	4060100	2059099	4	3080	172799	20202	102099	28.02.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
1	M	42	8613	-1	673666226	11040407	2058399	4	3080	173099	20402	101799	29.02.2020	1	MASS	60001	-1	900225	1034	148199	5364,88	-1	101799	?
10	M	52	8619	21	1059505026	4130104	2922399	2	3080	173099	20402	101799	30.04.2020	1	MASS	-2	-1	900238	125	158799	4	-1	101799	?
17	M	54	8622	776	661608826	11040407	2058399	4	3080	173099	20202	102099	31.03.2021	1	MASS	9001	-1	-1	?	158799	2	-1	102099	?
10	M	38	9038	3	701106026	11040407	2058399	4	3080	173099	20401	102199	30.06.2021	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
18	M	16	7003	11	50288453042	11040393	2059199	1	3080	173099	20402	101799	29.02.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	52	5230	-1	31044205026	11040393	2059199	1	3080	172799	20402	101799	31.05.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	42	6984	4	902752026	4130800	2059599	1	3080	173099	20402	101799	30.06.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	99	-1	-1	31602197026	4060100	2059099	4	3080	173099	20402	101799	31.08.2021	1	MASS	9000	-1	900238	125	158799	-2	-1	101799	?
17	M	13	8596	8596	1033345226	11040407	2058399	4	3080	172799	20402	101799	31.01.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	55	9055	-1	1068826626	11040407	2058399	4	3080	172799	20401	102199	30.06.2019	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	13	8594	-1	30746856026	11040407	2058399	4	3080	173099	20402	101799	31.07.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
17	M	99	-1	-1	30112146026	4060100	2059099	4	3080	173099	20402	101799	31.07.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
17	M	99	-1	-1	1084345426	11040407	2058399	4	3080	172799	20402	101799	29.02.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
10	M	99	-1	-1	848578226	11040407	2058399	4	3080	173099	20401	102199	30.11.2020	1	MASS	9000	0	900238	125	158799	-2	-1	102199	?
17	M	99	-1	-1	1027199726	11040407	2058399	4	3080	173099	20402	101799	30.04.2021	1	MASS	9000	-1	-1	?	158799	-2	-1	101799	?
17	M	52	5230	1	969329326	11040407	2058399	4	3080	173099	20401	102199	31.08.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
11	M	16	8598	9	955349426	4060100	2059099	4	3080	173099	20402	101799	31.10.2019	1	MASS	-2	-1	900241	1029	148199	1	-1	101799	?
17	M	55	9056	-1	1106804726	4130800	2059599	1	3080	172799	20402	101799	31.07.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	99	-1	-1	1154221926	4060100	2059099	4	3080	173099	20402	101799	31.07.2020	1	MASS	9000	0	900238	125	158799	-2	-1	101799	?
1	M	42	8611	6	1222856026	11040393	2059199	1	3080	173099	20402	101799	30.06.2020	1	MASS	-2	-1	5000012	1865	158799	2500	-1	101799	?
17	M	52	8590	-1	1075449126	11040393	2059199	1	3080	172799	20402	101799	31.01.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	54	8624	-1	940202226	11040407	2058399	4	3080	172799	20202	102099	31.05.2018	1	MASS	-2	-1	-1	?	152299	2	-1	102099	?
10	M	54	8621	777	30178624026	11040393	2059199	6	3080	173099	20402	101799	30.11.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	42	8611	-1	1035166726	4130200	2058599	2	3080	172799	20402	101799	31.12.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	42	8589	-1	661168626	11040407	2058399	4	3080	173099	10100	101699	31.10.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101699	?
17	M	55	8638	-1	31290596026	11040393	2059199	1	3080	172799	20402	101799	31.03.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	54	8621	1	49402674042	4130102	2113099	6	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	55	8626	-1	31047621026	11040393	2059199	6	3080	172799	20402	101799	28.02.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	16	8598	1	956132626	4130800	2059599	1	3080	173099	20402	101799	31.05.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	13	9013	-1	670896526	4080000	2058699	4	3080	172799	20202	102099	30.09.2019	1	MASS	-2	-1	-1	?	152299	1	-1	102099	103099
17	M	13	8594	0	661551726	11040407	2058399	4	3080	172799	20202	102099	30.09.2018	1	MASS	-2	-1	-1	?	152299	3	-1	102099	102599
10	M	42	6984	12	54008172042	11040393	2059199	1	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	42	9042	9042	1028689826	11040407	2058399	4	3080	172799	20402	101799	31.05.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	42	9042	18	1036530626	4130200	2058599	6	3080	173099	20402	101799	31.10.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	42	8613	-1	773800626	11040407	2058399	4	3080	172799	20402	101799	31.07.2018	1	MASS	-2	-1	900238	125	148199	3	-1	101799	?
10	M	42	8618	6	981318226	4130800	2059599	1	3080	173099	20402	101799	30.04.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	44	8644	0	952385926	11040407	2058399	4	3080	172799	20401	102199	30.11.2019	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
17	M	18	8603	-1	29213284026	11040407	2058399	4	3080	172799	20402	101799	31.03.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	70	8567	1	1162609926	4130800	2059599	1	3080	173099	20402	101799	31.07.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	99	-1	-1	758933426	11040407	2058399	4	3080	173099	20202	102099	30.09.2020	1	MASS	9000	0	900238	125	158799	-3	-1	102099	?
17	M	16	7003	7003	962043126	4060100	2059099	4	3080	172799	20401	102199	30.06.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
17	M	55	8617	8617	1172457426	4080000	2058699	4	3080	172799	20402	101799	30.11.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	42	6984	6984	968597226	11040407	2058399	4	3080	172799	20401	102199	28.02.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
17	M	99	-1	-1	665835826	11040407	2058399	4	3080	172799	20202	102099	31.12.2020	1	MASS	9000	0	-1	?	158799	-2	-1	102099	?
17	M	44	8615	1	30314471026	4130104	2922399	2	3080	173099	20402	101799	30.11.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	67	29	-1	856220726	11040407	2058399	4	3080	172799	20402	101799	28.02.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	99	-1	-1	664031726	11040407	2058399	4	3080	173099	20401	102199	31.08.2021	1	MASS	9000	-1	900238	125	158799	-2	-1	102199	?
17	M	13	8594	-1	30784053026	4060100	2059099	4	3080	172799	20401	102199	30.09.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
17	M	99	-1	-1	901262726	11040407	2058399	4	3080	172799	20402	101799	30.09.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
17	M	44	8047	-1	1119702226	4080000	2058699	4	3080	173099	20202	102099	31.05.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
17	M	16	1790	-1	1037019826	11040407	2058399	4	3080	173099	20402	101799	31.05.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	54	8622	-1	671450926	11040407	2058399	4	3080	173099	20202	102099	30.06.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
17	M	16	8369	3	31745894026	11040393	2059199	2	3080	173099	20402	101799	31.08.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	54	8623	8623	946312926	11040407	2058399	4	3080	173099	20402	101799	30.11.2020	1	MASS	9001	-1	900238	125	158799	3	-1	101799	?
10	M	70	8567	-1	1028862326	11040407	2058399	4	3080	173099	20402	101799	31.08.2021	1	MASS	9001	-1	900238	125	158799	3	-1	101799	?
10	M	67	29	29	665309426	11040407	2058399	4	3080	173099	20201	102299	31.01.2018	1	MASS	-2	-1	900238	125	150599	3	-1	102299	?
10	M	38	9038	66	30802987026	4130800	2059599	1	3080	173099	20402	101799	30.04.2021	1	MASS	-2	-1	900238	125	158799	3	-1	101799	?
17	M	99	-1	-1	1148902326	11040407	2058399	4	3080	172799	20402	101799	30.11.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
10	M	42	8610	2	792932726	4130104	2922399	2	3080	173099	20402	101799	31.03.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	54	8622	-1	1002902326	11040393	2059199	6	3080	172799	20402	101799	30.04.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	52	8590	-1	31275102026	11040393	2059199	1	3080	172799	20402	101799	31.07.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
2	M	44	8047	-1	661664626	4080000	2058699	4	3080	173099	20202	102099	31.08.2021	1	MASS	60001	-1	10601043	1034	152299	-1533,33	-1	102099	?
10	M	55	8617	4	987961626	11040393	2059199	2	3080	173099	20402	101799	30.04.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	42	8618	1	963769326	11040407	2058399	4	3080	173099	20202	102099	31.07.2021	1	MASS	9001	-1	900238	125	158799	1	-1	102099	?
10	M	16	7003	7003	666584426	11040407	2058399	4	3080	172799	20201	102299	31.12.2020	1	MASS	9001	-1	900238	125	158799	3	-1	102299	?
10	M	99	-1	-1	49795119042	4060100	2059099	4	3080	173099	20402	101799	31.08.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
17	M	18	8601	-1	29562225026	11040407	2058399	4	3080	172799	20402	101799	30.06.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	38	9038	-1	30990126026	11040393	2059199	1	3080	172799	20402	101799	31.05.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	42	8589	2	786058626	4060100	2059099	4	3080	173099	20402	101799	31.03.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	55	9055	-1	937665426	11040393	2059199	6	3080	172799	20402	101799	30.04.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	13	8592	2	895117526	11040393	2059199	6	3080	173099	20402	101799	31.05.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
1	M	40	1025	57	30110047026	11040393	2059199	1	3080	173099	20402	101799	29.02.2020	1	MASS	60001	-1	5000012	1865	158799	-625	-1	101799	?
17	M	42	8610	23	51667065042	4060100	2059099	4	3080	173099	20402	101799	31.07.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
1	M	44	8646	-1	944565826	11040407	2058399	4	3080	173099	20402	101799	28.02.2019	1	MASS	-2	-1	900225	1034	148199	9481,88	-1	101799	?
17	M	44	8646	0	1057052126	11040407	2058399	4	3080	172799	20401	102199	28.02.2019	1	MASS	-2	-1	-1	?	151999	2	-1	102199	?
18	M	70	8567	8567	29356834026	11040407	2058399	4	3080	173099	20402	101799	30.09.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
11	M	44	8616	2	50234040042	4130900	2060699	2	3080	173099	20402	101799	31.12.2020	1	MASS	-2	-1	900241	1029	158799	1	-1	101799	?
1	M	44	8646	72	32298633026	4060100	2059099	4	3080	173099	20402	101799	30.09.2019	1	MASS	-2	-1	900225	1034	148199	1666,67	-1	101799	?
10	M	18	8601	3	29041738026	4130800	2059599	1	3080	173099	20402	101799	31.03.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
1	M	42	8613	5	1197347226	4130800	2059599	2	3080	173099	20402	101799	31.03.2021	1	MASS	60001	-1	10601020	1865	158799	-674,38	-1	101799	?
18	M	55	8638	1	32281859026	4130102	2113099	6	3080	173099	20401	102199	31.07.2021	1	MASS	-2	-1	-1	?	158799	1	-1	102199	?
17	M	67	29	-1	1054765626	11040407	2058399	4	3080	172799	20401	102199	31.10.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
10	M	42	6984	16	891895326	4130104	2922399	2	3080	173099	20402	101799	30.04.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	55	8637	-1	1013845026	11040407	2058399	4	3080	172799	20402	101799	31.12.2020	1	MASS	9001	-1	900238	125	158799	6	-1	101799	?
17	M	99	-1	-1	29446335026	11040407	2058399	4	3080	172799	20402	101799	31.12.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
17	M	67	29	29	875740526	4060100	2059099	4	3080	173099	20402	101799	31.12.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	40	1026	-1	687094326	4080000	2058699	4	3080	173099	20402	101799	30.04.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	55	9055	-1	29946887026	11040407	2058399	4	3080	172799	20402	101799	30.09.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	99	-1	-1	29170705026	11040407	2058399	4	3080	172799	20202	102099	29.02.2020	1	MASS	9000	0	900238	125	158799	-3	-1	102099	?
10	M	99	-1	-1	670266126	11040407	2058399	4	3080	173099	20402	101799	31.07.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	101799	?
17	M	52	5221	5221	671456226	4060100	2059099	4	3080	172799	20202	102099	30.09.2019	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
10	M	38	9038	9038	893402526	11040407	2058399	4	3080	173099	20401	102199	31.01.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
17	M	52	8590	1	31913476026	4130104	2922399	2	3080	173099	20402	101799	30.06.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	40	8608	3	733977826	11040407	2058399	4	3080	173099	20402	101799	31.05.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	38	9038	-1	31078565026	11040393	2059199	1	3080	172799	20402	101799	31.01.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	99	-1	-1	49073046042	4060100	2059099	4	3080	173099	20402	101799	31.05.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	101799	?
17	M	40	17	2	31712603026	11040407	2058399	4	3080	173099	20402	101799	31.01.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	99	-1	-1	1343521506154060226	11040407	2058399	4	3080	173099	20201	102299	31.03.2020	1	MASS	9000	0	-1	?	158799	-8	-1	102299	?
10	M	13	8596	1	29974922026	11040407	2058399	4	3080	173099	20401	102199	31.08.2020	1	MASS	9001	-1	900238	125	158799	2	-1	102199	?
10	M	99	-1	-1	968241626	11040407	2058399	4	3080	172799	20402	101799	31.12.2020	1	MASS	9000	0	900238	125	158799	-3	-1	101799	?
17	M	52	5221	16	31248139026	4060100	2059099	4	3080	173099	20402	101799	31.07.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
11	M	44	8615	16	49222774042	4130103	2919599	6	3080	173099	20402	101799	31.03.2020	1	MASS	-2	-1	900241	1029	158799	1	-1	101799	?
10	M	52	8619	-1	952834326	11040407	2058399	4	3080	173099	20402	101799	31.03.2021	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	18	8600	8	666287326	4130200	2058599	2	3080	173099	20402	101799	31.05.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	40	8608	8608	907703426	11040407	2058399	4	3080	173099	20202	102099	30.06.2021	1	MASS	9001	-1	900238	125	158799	2	-1	102099	?
17	M	99	-1	-1	661319526	11040407	2058399	4	3080	172799	20202	102099	29.02.2020	1	MASS	9000	0	-1	?	158799	-2	-1	102099	?
10	M	40	8639	3	49509867042	11040393	2059199	2	3080	173099	20402	101799	31.08.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	40	8640	8640	992129126	11040407	2058399	4	3080	172799	20401	102199	31.03.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
17	M	16	7003	7003	957047526	4080000	2058699	4	3080	172799	20401	102199	31.03.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
10	M	40	8640	3	992104526	4130800	2059599	1	3080	173099	20402	101799	31.01.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	18	8603	9	1022100326	11040407	2058399	4	3080	173099	20402	101799	31.01.2020	1	MASS	9001	-1	-1	?	158799	2	-1	101799	?
17	M	54	8622	-1	1228780926	11040407	2058399	4	3080	173099	20402	101799	31.07.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	44	8047	74	29392944026	11040393	2059199	1	3080	173099	20402	101799	30.06.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	99	-1	-1	31644247026	4080000	2058699	4	3080	173099	20402	101799	29.02.2020	1	MASS	9000	0	-1	?	158799	-1	-1	101799	?
10	M	42	9042	19	673596826	4130104	2922399	2	3080	173099	20401	102199	31.10.2020	1	MASS	-2	-1	900238	125	158799	3	-1	102199	?
10	M	99	-1	-1	1075131126	11040407	2058399	4	3080	172799	20402	101799	31.12.2020	1	MASS	9000	0	900238	125	158799	-3	-1	101799	?
10	M	38	9038	72	51433333042	4130104	2922399	2	3080	173099	20401	102199	31.05.2020	1	MASS	-2	-1	900238	125	158799	2	-1	102199	?
17	M	16	7003	7003	672607926	11040407	2058399	4	3080	172799	10100	101699	29.02.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101699	?
10	M	99	-1	-1	1374218517716658112	11040407	2058399	4	3080	172799	20402	101799	30.09.2020	1	MASS	9000	0	900238	125	158799	-2	-1	101799	?
10	M	55	8617	-1	855558226	4130900	2060699	2	3080	172799	20401	102199	30.04.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
17	M	52	5221	4	1049850826	4130104	2922399	2	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	18	8600	8600	818472126	11040393	2059199	6	3080	173099	20402	101799	31.07.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	40	1026	-1	941975026	4130200	2058599	2	3080	172799	20401	102199	30.06.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	54	6991	2	1006640826	4080000	2058699	4	3080	173099	20402	101799	31.10.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	55	8637	-1	1087069326	11040393	2059199	6	3080	173099	20402	101799	30.06.2020	1	MASS	-2	-1	-1	?	158799	2	-1	101799	?
17	M	70	8556	1	49808503042	4080000	2058699	4	3080	173099	20402	101799	31.10.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	99	-1	-1	991430626	11040407	2058399	4	3080	173099	20202	102099	31.01.2020	1	MASS	9000	0	-1	?	158799	-1	-1	102099	?
17	M	99	-1	-1	1057132626	11040407	2058399	4	3080	172799	20402	101799	31.10.2020	1	MASS	9000	0	-1	?	158799	-2	-1	101799	?
1	M	99	-1	-1	52804691042	4080000	2058699	4	3080	173099	20402	101799	28.02.2021	1	MASS	9000	-1	10601043	1034	158799	-22166,67	-1	101799	?
10	M	54	6991	5	49165948042	4130800	2059599	1	3080	173099	20402	101799	31.12.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
1	M	54	8623	-1	67817295042	4080000	2058699	4	3080	173099	20202	102099	30.06.2021	1	MASS	60001	-1	10601043	1034	158799	-100	-1	102099	?
10	M	49	-1	-1	981617326	11040407	2058399	4	3080	172799	20402	101799	31.05.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	99	-1	-1	1342708189517264684	4080000	2058699	4	3080	173099	20201	102299	31.10.2020	1	MASS	9000	0	900238	125	158799	-3	-1	102299	?
10	M	52	5221	7	31250164026	4130800	2059599	2	3080	173099	20402	101799	31.07.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	38	9038	44	1010552726	4130104	2922399	2	3080	173099	20402	101799	31.05.2021	1	MASS	-2	-1	900238	125	158799	10	-1	101799	?
17	M	99	-1	-1	28975076026	11040407	2058399	4	3080	173099	20202	102099	30.06.2020	1	MASS	9000	0	-1	?	158799	-2	-1	102099	?
1	M	40	1026	-1	28966057026	4130103	2919599	6	3080	173099	20401	102199	31.08.2021	1	MASS	-2	-1	10601009	1033	158799	27000	-1	102199	?
17	M	44	8047	602	1021457626	11040407	2058399	4	3080	172799	20402	101799	31.10.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	13	8594	-1	866120726	11040407	2058399	4	3080	173099	20402	101799	31.03.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	99	-1	-1	952619426	11040407	2058399	4	3080	172799	20401	102199	31.07.2020	1	MASS	9000	0	-1	?	158799	-5	-1	102199	?
11	M	52	8643	11	30607993026	11040407	2058399	4	3080	173099	20402	101799	28.02.2018	1	MASS	-2	-1	900241	1029	148199	1	-1	101799	?
10	M	13	8596	0	1033056326	11040407	2058399	4	3080	172799	20401	102199	31.05.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
1	M	55	8626	3	899484626	11040393	2059199	1	3080	173099	20402	101799	30.04.2020	1	MASS	60001	-1	5000012	1865	148199	3333,34	-1	101799	?
11	M	40	1026	43	49279179042	4130104	2922399	2	3080	173099	20402	101799	31.07.2020	1	MASS	-2	-1	900241	1029	158799	1	-1	101799	?
10	M	55	8617	8617	852354226	4060100	2059099	4	3080	173099	20402	101799	31.12.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	42	6984	6984	663661226	11040407	2058399	4	3080	173099	20401	102199	30.11.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
10	M	99	-1	-1	29973437026	11040407	2058399	4	3080	173099	20402	101799	31.12.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	40	1023	1	32394319026	4130104	2922399	2	3080	173099	20402	101799	31.03.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	40	8608	-1	1081893926	11040407	2058399	4	3080	173099	20202	102099	31.05.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102099	?
